listing_id,neighborhood,bedrooms,property_type,price_ksh,occupancy_rate,rating,review_count,price_tier,source_neighbourhood,last_review
1654713,westlands,Studio,Private Room,3300,0.795,4.6,34,5,Williamsburg,2019-01-24
1654738,karen,1 BR,Entire Home,6600,0,4.2,12,5,Hell's Kitchen,2019-06-16
1654929,gigiri,1 BR,Entire Home,7800,0.247,5,147,5,Flatbush,2019-06-17
1655550,karen,2 BR,Entire Home,15200,0.049,4.1,7,5,Hell's Kitchen,2018-12-26
1655824,lavington,1 BR,Entire Home,7900,0.548,4.9,59,4,Bedford-Stuyvesant,2019-06-19
1655880,gigiri,3 BR,Entire Home,98300,0,4,0,5,Flatiron District,
1656254,langata,1 BR,Entire Home,10800,0.066,4.2,9,2,Greenpoint,2018-10-13
1656539,muthaiga,Studio,Private Room,11400,0.912,5,203,5,West Village,2019-07-01
1656585,parklands,2 BR,Entire Home,17100,0.781,4.4,25,3,Greenwich Village,2019-01-02
1656621,lavington,1 BR,Entire Home,5800,0.641,5,189,4,Bedford-Stuyvesant,2019-06-30
1657110,muthaiga,2 BR,Entire Home,16000,0,4.9,52,5,West Village,2019-02-07
1658703,muthaiga,1 BR,Entire Home,8500,0.666,4.8,48,5,East Flatbush,2018-10-18
1664209,kileleshwa,3 BR,Entire Home,21700,0.986,4.3,6,4,SoHo,2019-04-28
1664614,kilimani,1 BR,Private Room,24400,0.019,4.2,12,4,Upper West Side,2017-09-22
1664716,lavington,1 BR,Entire Home,11400,0.904,4.1,3,4,East Village,2016-10-02
1668328,westlands,1 BR,Entire Home,8100,0.71,5,201,5,Williamsburg,2019-06-19
1669149,karen,2 BR,Entire Home,20500,0.625,5,79,5,Hell's Kitchen,2019-01-01
1669250,kilimani,1 BR,Entire Home,8200,0.844,4.4,24,4,Upper West Side,2018-11-18
1670517,gigiri,2 BR,Entire Home,20500,0.019,4.1,5,5,Gramercy,2018-09-19
1672860,karen,1 BR,Entire Home,12300,0.068,4.3,18,5,Hell's Kitchen,2019-04-04
1672977,karen,2 BR,Entire Home,16000,0.088,4.3,17,5,Hell's Kitchen,2019-04-12
1673040,karen,3 BR,Entire Home,28700,0.104,4.3,14,5,Hell's Kitchen,2019-06-17
1673338,westlands,Studio,Private Room,6100,0,4.4,23,5,Williamsburg,2019-06-29
1677887,kileleshwa,Studio,Private Room,6300,0.542,4.5,28,4,Prospect-Lefferts Gardens,2016-07-12
1678809,lavington,1 BR,Entire Home,7600,0.863,5,14,4,Bedford-Stuyvesant,2019-06-25
1682258,muthaiga,2 BR,Entire Home,16400,0,4,0,5,Kips Bay,
1682282,muthaiga,Studio,Private Room,7400,0.197,5,139,5,East Harlem,2019-07-06
1682958,westlands,Studio,Private Room,6500,0.156,5,274,5,Astoria,2019-04-25
1683227,lavington,1 BR,Private Room,17300,0,4,0,4,Morningside Heights,
1683968,westlands,2 BR,Entire Home,18300,0.4,4.2,14,5,Williamsburg,2018-08-05
1684053,kileleshwa,Studio,Private Room,2800,0.759,5,201,4,Arverne,2019-06-18
1687108,westlands,Studio,Private Room,5700,0.616,4.6,34,5,Astoria,2019-03-31
1688711,kileleshwa,Studio,Private Room,6700,0.197,4.8,40,4,Prospect-Lefferts Gardens,2019-06-07
1688914,langata,1 BR,Entire Home,8000,0.14,5,128,2,Harlem,2019-06-28
1690764,lavington,Studio,Private Room,5100,0,4.1,2,4,Bedford-Stuyvesant,2019-05-07
1691188,thika-road,2 BR,Entire Home,13900,0.57,4.4,24,1,Maspeth,2019-06-01
1691798,muthaiga,2 BR,Entire Home,20400,0,4.1,6,5,Chinatown,2015-11-01
1692823,lavington,Studio,Private Room,4900,0.011,4.9,52,4,East New York,2019-05-27
1693028,westlands,Studio,Private Room,4100,0.148,4.6,19,5,Williamsbridge,2019-03-30
1693171,lavington,Studio,Private Room,4900,0.068,4.8,48,4,East New York,2019-06-17
1693524,langata,Studio,Private Room,3600,0.227,4.2,13,2,Greenpoint,2019-06-17
1695731,ngong-road,Studio,Private Room,4200,0,4,0,3,Murray Hill,
1696050,langata,Studio,Private Room,5200,0.951,5,64,2,Harlem,2019-06-26
1696381,muthaiga,Studio,Private Room,6100,0.619,4.6,37,5,East Harlem,2019-06-30
1697047,westlands,Studio,Private Room,9400,0.241,5,146,5,Williamsburg,2019-06-09
1698334,westlands,Studio,Private Room,6700,0,5,144,5,Williamsburg,2019-04-02
1699934,lavington,Studio,Private Room,5900,0.066,4.6,34,4,East New York,2019-04-06
1700471,langata,Studio,Private Room,4400,0.068,5,101,2,Harlem,2019-06-10
1701981,lavington,2 BR,Entire Home,15800,0.97,4.7,11,4,Chelsea,2019-06-22
1702032,langata,Studio,Private Room,6500,0,4,0,2,Greenpoint,
1702533,south-b,2 BR,Entire Home,15600,0.025,4.9,59,2,Park Slope,2019-05-23
1702581,karen,Studio,Private Room,8200,0.858,5,244,5,Hell's Kitchen,2019-07-05
1702781,westlands,Studio,Private Room,3100,0.625,4.2,7,5,Astoria,2018-11-03
1703506,lavington,2 BR,Entire Home,12500,0.789,4.2,11,4,Bushwick,2019-04-27
1703834,kileleshwa,Studio,Private Room,5000,0.189,5,108,4,Prospect-Lefferts Gardens,2019-06-16
1704210,parklands,1 BR,Entire Home,9500,0.986,4.9,53,3,Windsor Terrace,2019-03-27
1704560,south-c,1 BR,Entire Home,8300,0.803,5,182,1,Lower East Side,2019-07-05
1704798,lavington,Studio,Private Room,6000,0.926,5,164,4,Chelsea,2019-06-24
1706997,kilimani,1 BR,Private Room,13800,0,4.1,4,4,Upper West Side,2016-08-05
1707422,langata,Studio,Private Room,8000,0.178,4.1,7,2,Greenpoint,2019-01-02
1707823,langata,Studio,Private Room,5400,0.866,5,69,2,Greenpoint,2019-06-30
1708771,muthaiga,Studio,Private Room,6600,0.104,4.5,28,5,Washington Heights,2019-07-02
1712462,langata,Studio,Private Room,8000,0,4.1,2,2,Greenpoint,2017-09-04
1712660,westlands,Studio,Private Room,7300,0.03,5,214,5,Williamsburg,2019-06-28
1713409,lavington,1 BR,Entire Home,8700,0.816,4.4,23,4,Bushwick,2019-06-23
1716441,south-c,Studio,Private Room,6700,0.603,5,274,1,Lower East Side,2019-06-29
1716640,langata,1 BR,Entire Home,5400,0,4.6,31,2,Harlem,2016-04-11
1717058,south-c,2 BR,Entire Home,12800,0.71,5,65,1,Nolita,2019-06-07
1717138,gigiri,1 BR,Entire Home,4000,0.282,5,23,5,Flatbush,2019-07-03
1717149,muthaiga,3 BR,Entire Home,36000,0.808,4.1,6,5,West Village,2015-11-21
1717226,south-c,2 BR,Entire Home,15300,0.573,4.3,18,1,Crown Heights,2019-06-30
1721115,kilimani,Studio,Private Room,7800,0,4.2,11,4,Financial District,2019-06-20
1725295,ngong-road,Studio,Private Room,6400,0.959,5,135,3,Murray Hill,2018-12-12
1727923,westlands,1 BR,Entire Home,8000,0,4.1,7,5,Williamsburg,2017-01-07
1728339,kileleshwa,Studio,Private Room,6600,0.173,5,60,4,Prospect-Lefferts Gardens,2019-06-26
1728437,kileleshwa,Studio,Private Room,5100,0.345,4.7,38,4,Prospect-Lefferts Gardens,2019-05-30
1728625,langata,2 BR,Entire Home,11600,0,4.4,19,2,Greenpoint,2017-12-04
1728938,south-b,Studio,Private Room,8300,0.299,5,200,2,Park Slope,2019-05-28
1729286,muthaiga,Studio,Private Room,4800,0.901,4.5,30,5,East Harlem,2019-06-04
1730937,runda,Studio,Private Room,9700,0.11,4.6,27,5,Midtown,2019-05-10
1731245,south-c,1 BR,Entire Home,8300,0.148,5,92,1,Crown Heights,2019-06-24
1731365,kilimani,3 BR,Entire Home,34600,0.578,5,79,4,Upper West Side,2019-06-29
1731969,langata,Studio,Private Room,7200,0.238,4.4,20,2,Upper East Side,2019-06-30
1732498,langata,2 BR,Entire Home,14400,0.986,4.5,25,2,Greenpoint,2016-10-18
1733054,westlands,Studio,Private Room,8100,0.279,5,340,5,Williamsburg,2019-07-01
1733157,westlands,1 BR,Private Room,16000,0.167,5,231,5,Astoria,2019-06-30
1734724,westlands,2 BR,Entire Home,14700,0,5,183,5,Williamsburg,2017-12-17
1735478,kilimani,Studio,Private Room,7900,0.501,4.9,52,4,Long Island City,2015-08-25
1735804,lavington,1 BR,Entire Home,9100,0.71,5,210,4,Bedford-Stuyvesant,2019-06-14
1736064,kileleshwa,1 BR,Entire Home,9100,0,4,2,4,Prospect-Lefferts Gardens,2019-05-16
1738513,thika-road,2 BR,Entire Home,12500,0.803,4.3,18,1,Two Bridges,2019-06-30
1739847,parklands,Studio,Private Room,3400,0.318,4.9,53,3,Soundview,2018-08-18
1740311,south-c,3 BR,Entire Home,20800,0.041,5,65,1,Lower East Side,2019-06-28
1741622,langata,1 BR,Entire Home,6500,0.444,4.3,20,2,Upper East Side,2016-10-31
1741745,muthaiga,Studio,Private Room,7800,0,4,0,5,East Harlem,
1742471,runda,1 BR,Entire Home,11500,0.945,4.7,40,5,Sunnyside,2019-05-20
1742610,langata,1 BR,Entire Home,8900,0,4.2,14,2,Upper East Side,2019-05-30
1742654,karen,2 BR,Entire Home,16400,0.408,5,119,5,Hell's Kitchen,2019-07-07
1743116,westlands,Studio,Private Room,8200,0.003,4.1,4,5,Astoria,2019-06-02
1743379,westlands,2 BR,Entire Home,20500,0.649,5,144,5,Williamsburg,2019-07-05
1744216,westlands,Studio,Private Room,7000,0.436,5,221,5,Williamsburg,2019-06-26
1744941,muthaiga,1 BR,Entire Home,8200,0,4.1,3,5,Kips Bay,2015-09-10
1745358,karen,1 BR,Entire Home,8900,0.619,4.5,26,5,Hell's Kitchen,2019-05-18
1745430,langata,2 BR,Entire Home,11500,0.151,4.1,6,2,Greenpoint,2019-06-10
1745658,parklands,3 BR,Entire Home,19700,0.542,4.2,13,3,Greenwich Village,2018-10-25
1746726,lavington,3 BR,Entire Home,43700,0.477,5,111,4,Chelsea,2019-07-03
1747405,muthaiga,Studio,Private Room,7100,0.937,5,235,5,East Harlem,2019-06-29
1748189,langata,2 BR,Entire Home,14400,0.071,4.5,29,2,Upper East Side,2019-05-29
1750248,langata,Studio,Private Room,6500,0.515,4.3,17,2,Harlem,2015-09-01
1750527,lavington,2 BR,Entire Home,15400,0.145,5,78,4,Bedford-Stuyvesant,2019-05-12
1750679,south-c,2 BR,Entire Home,12800,0.14,5,115,1,Crown Heights,2019-06-08
1752112,kilimani,3 BR,Entire Home,31500,0.874,4.3,19,4,Upper West Side,2019-04-27
1752206,lavington,2 BR,Entire Home,15800,0.279,5,144,4,Chelsea,2019-07-05
1753671,muthaiga,Studio,Private Room,8200,0.027,4.8,41,5,East Harlem,2019-06-02
1755484,langata,2 BR,Entire Home,16300,0.047,4.2,10,2,Upper East Side,2019-05-28
1755844,south-c,3 BR,Entire Home,31200,0.003,4.2,9,1,Crown Heights,2019-03-30
1758391,lavington,Studio,Private Room,6300,0,5,112,4,Bedford-Stuyvesant,2018-01-01
1759154,lavington,1 BR,Entire Home,7000,0.951,5,123,4,Bushwick,2019-06-17
1759462,lavington,2 BR,Entire Home,14100,0.953,5,127,4,East Village,2019-05-28
1759526,lavington,Studio,Private Room,7100,0.97,4.1,6,4,Chelsea,2019-06-03
1762513,kilimani,3 BR,Entire Home,21700,0,4,0,4,Long Island City,
1762852,westlands,Studio,Private Room,2900,0,4.1,3,5,Williamsburg,2017-06-24
1763209,westlands,Studio,Private Room,7000,0,5,107,5,Astoria,2018-11-01
1763333,runda,1 BR,Entire Home,7800,0.515,4.7,41,5,Sunnyside,2016-06-13
1763736,kilimani,Studio,Private Room,9100,0,4.7,43,4,Upper West Side,2018-08-01
1763956,karen,Studio,Private Room,6600,0.937,5,62,5,Hell's Kitchen,2019-06-23
1766846,lavington,1 BR,Entire Home,8700,0.953,5,233,4,East Village,2019-07-06
1767037,lavington,Studio,Private Room,2300,0.863,5,386,4,Woodhaven,2019-06-19
1771965,langata,2 BR,Entire Home,14500,0.362,5,74,2,Harlem,2019-04-14
1776732,kilimani,3 BR,Entire Home,30700,0.573,5,108,4,Upper West Side,2019-07-06
1777007,upperhill,Studio,Private Room,4200,0.107,5,205,3,Battery Park City,2019-06-15
1777197,ngong-road,Studio,Private Room,5700,0.948,5,63,3,Forest Hills,2019-05-19
1777674,south-c,Studio,Private Room,5200,0.841,4,0,1,Crown Heights,
1778294,lavington,1 BR,Entire Home,9500,0.863,4.8,39,4,Bedford-Stuyvesant,2019-06-22
1780748,ngong-road,Studio,Private Room,10800,0.003,4.6,37,3,Murray Hill,2018-12-08
1781052,runda,2 BR,Entire Home,20500,0,4,1,5,Midtown,2016-01-03
1781697,westlands,Studio,Private Room,8100,0.151,4.4,19,5,Williamsburg,2018-06-28
1781786,langata,1 BR,Entire Home,10900,0.584,4.9,50,2,Harlem,2019-05-07
1782079,lavington,Studio,Private Room,4300,0.496,4.3,20,4,Bedford-Stuyvesant,2019-05-20
1782437,lavington,2 BR,Entire Home,13800,0.214,5,85,4,Bedford-Stuyvesant,2019-06-17
1782667,lavington,Studio,Private Room,5400,0.099,5,142,4,Bushwick,2019-06-17
1782872,westlands,2 BR,Entire Home,15100,0.967,4.4,22,5,Tribeca,2018-07-19
1785141,westlands,1 BR,Entire Home,11900,0,4.1,6,5,Williamsburg,2017-06-11
1785187,south-c,Studio,Private Room,6900,0.299,5,210,1,Lower East Side,2019-07-05
1785942,kileleshwa,Studio,Private Room,3500,0.312,5,79,4,Prospect-Lefferts Gardens,2019-06-29
1786408,langata,Studio,Private Room,5100,0,4,0,2,Greenpoint,
1787771,lavington,2 BR,Entire Home,14600,0,4,0,4,Bedford-Stuyvesant,
1788989,south-c,2 BR,Entire Home,15600,0,4.2,10,1,Nolita,2016-09-01
1789715,langata,2 BR,Entire Home,14400,0,4,2,2,Upper East Side,2014-10-19
1791105,langata,Studio,Private Room,4400,0.175,5,57,2,Harlem,2019-05-24
1793091,kilimani,2 BR,Entire Home,13800,0.356,5,258,4,Upper West Side,2019-06-25
1793411,lavington,2 BR,Entire Home,15700,0,4.1,4,4,East Village,2015-12-01
1794250,westlands,Studio,Private Room,5300,0.8,4.3,10,5,Williamsburg,2019-05-20
1796722,westlands,2 BR,Entire Home,15600,0.093,4.2,11,5,Williamsburg,2019-06-15
1797025,south-c,1 BR,Entire Home,7400,0.937,5,143,1,Crown Heights,2019-06-17
1798210,lavington,1 BR,Entire Home,11800,0,4.5,26,4,East Village,2016-09-05
1801036,westlands,Studio,Private Room,3700,0.901,4.2,14,5,Williamsburg,2014-02-01
1801130,south-b,2 BR,Entire Home,13000,0,4.3,15,2,Park Slope,2015-08-07
1802584,runda,1 BR,Entire Home,9000,0.597,5,92,5,Sunnyside,2019-07-03
1802838,westlands,2 BR,Entire Home,20100,0.822,4.5,14,5,Williamsburg,2019-05-20
1803165,runda,3 BR,Entire Home,65400,0,4.7,40,5,Midtown,2018-09-01
1803279,lavington,Studio,Private Room,7900,0.31,4.2,12,4,Morningside Heights,2019-03-31
1805150,lavington,Studio,Private Room,4800,0.14,5,71,4,Bedford-Stuyvesant,2019-07-04
1805261,gigiri,3 BR,Entire Home,38900,0,4,0,5,Flatiron District,
1806138,kileleshwa,3 BR,Entire Home,21700,0.967,4.3,16,4,Brooklyn Heights,2018-08-28
1806378,runda,2 BR,Entire Home,20500,0.392,5,134,5,Fort Greene,2019-07-02
1806651,westlands,1 BR,Entire Home,9800,0,4,2,5,Williamsburg,2015-01-02
1807106,south-c,1 BR,Entire Home,9400,0.268,5,190,1,Crown Heights,2019-06-25
1807757,muthaiga,2 BR,Entire Home,16300,0.992,4.1,4,5,West Village,2019-01-02
1808497,lavington,Studio,Private Room,5900,0.208,4.3,19,4,Bedford-Stuyvesant,2019-06-22
1808550,lavington,Studio,Private Room,5900,0.408,4.5,30,4,Bedford-Stuyvesant,2019-02-16
1809547,muthaiga,Studio,Private Room,6100,0.515,4.4,22,5,East Harlem,2016-01-05
1810640,langata,Studio,Private Room,10200,0,4,0,2,Harlem,
1811446,lavington,Studio,Private Room,7100,0.227,5,83,4,Chelsea,2017-10-23
1812111,langata,Studio,Private Room,5800,0,4,1,2,Harlem,2015-11-16
1813681,westlands,1 BR,Entire Home,9400,0,4,2,5,Williamsburg,2016-02-12
1813829,langata,Studio,Private Room,4400,0.019,5,93,2,Harlem,2019-07-02
1814010,karen,2 BR,Entire Home,14300,0.252,4.4,25,5,NoHo,2018-12-29
1814279,lavington,1 BR,Entire Home,9800,0.337,5,240,4,Bushwick,2019-06-11
1815211,gigiri,2 BR,Entire Home,15200,0,5,80,5,Gramercy,2018-01-02
1815505,runda,Studio,Private Room,4600,0.184,5,80,5,Briarwood,2019-06-08
1817510,lavington,Studio,Private Room,5000,0.636,5,336,4,Bushwick,2019-06-28
1817905,westlands,3 BR,Entire Home,24600,0.414,4.2,10,5,Williamsburg,2019-06-08
1818411,karen,3 BR,Entire Home,37300,0.09,5,93,5,NoHo,2019-01-03
1818420,runda,Studio,Private Room,3000,0.033,4.9,54,5,Canarsie,2019-07-03
1818820,westlands,2 BR,Entire Home,15800,0.299,5,164,5,Williamsburg,2019-06-30
1819623,lavington,Studio,Private Room,4200,0.69,4.7,35,4,Bedford-Stuyvesant,2019-06-21
1820858,lavington,2 BR,Entire Home,12700,0,4.2,8,4,Chelsea,2016-07-29
1820931,muthaiga,1 BR,Entire Home,8100,0,4.1,3,5,Washington Heights,2018-04-08
1821541,lavington,3 BR,Entire Home,33100,0.315,5,53,4,East Village,2019-04-28
1823141,south-c,1 BR,Entire Home,6400,0,4,0,1,Lower East Side,
1824808,gigiri,2 BR,Entire Home,16000,0.088,5,104,5,Gramercy,2019-04-06
1825949,lavington,Studio,Private Room,6400,0,4.6,36,4,Bedford-Stuyvesant,2016-01-02
1826701,langata,Studio,Private Room,4700,0.09,4.2,9,2,Harlem,2019-05-21
1827525,gigiri,Studio,Private Room,5700,0.485,4.1,3,5,Flatbush,2016-07-03
1827723,gigiri,3 BR,Entire Home,32800,0.479,4.7,40,5,Gramercy,2019-05-28
1827962,westlands,2 BR,Entire Home,13900,0.479,5,61,5,Williamsburg,2019-07-06
1828063,lavington,2 BR,Entire Home,13800,0,4.9,53,4,East Village,2018-01-01
1830244,lavington,Studio,Private Room,3200,0,4.1,7,4,Bushwick,2017-09-04
1831227,langata,1 BR,Entire Home,10800,0.956,4.6,35,2,Harlem,2019-06-19
1832120,westlands,Studio,Private Room,7100,0.896,5,85,5,Williamsburg,2019-06-17
1834738,lavington,3 BR,Entire Home,23600,0,4,0,4,Chelsea,
1835367,lavington,1 BR,Entire Home,7200,0.104,4.2,13,4,Chelsea,2019-03-09
1836381,lavington,Studio,Private Room,6700,0,4,0,4,Bedford-Stuyvesant,
1839231,lavington,1 BR,Entire Home,11800,0,4,0,4,East Village,
1839341,westlands,3 BR,Entire Home,24600,0.485,4.3,14,5,Williamsburg,2015-02-06
1839818,south-c,1 BR,Entire Home,9600,0,4.5,27,1,Stuyvesant Town,2017-07-21
1841356,muthaiga,Studio,Private Room,7400,0,4.2,12,5,Kips Bay,2016-03-08
1842739,muthaiga,Studio,Private Room,9700,0.449,4.9,51,5,Kips Bay,2019-06-10
1843034,runda,3 BR,Entire Home,24200,0,4,0,5,Midtown,
1843108,runda,1 BR,Entire Home,10200,0.022,5,319,5,Cypress Hills,2019-07-08
1843674,lavington,1 BR,Entire Home,9600,0.003,5,122,4,Bedford-Stuyvesant,2019-06-17
1843955,runda,3 BR,Entire Home,22900,0.732,4.4,21,5,Midtown,2016-10-12
1844088,runda,2 BR,Entire Home,17600,0.26,5,130,5,Midtown,2019-05-31
1844705,upperhill,Studio,Private Room,6700,0,4.8,47,3,Boerum Hill,2015-12-11
1844792,langata,Studio,Private Room,9400,0,4,1,2,Harlem,2016-09-11
1844847,lavington,2 BR,Entire Home,15800,0.515,4.1,8,4,Bushwick,2019-06-24
1846100,muthaiga,Studio,Private Room,9700,0.148,4.4,23,5,East Flatbush,2018-10-31
1846528,lavington,1 BR,Entire Home,8100,0.849,4.7,29,4,East Village,2019-06-28
1846580,thika-road,Studio,Private Room,5000,0.786,5,166,1,South Slope,2019-07-02
1847096,lavington,2 BR,Entire Home,13300,0,4.2,9,4,East Village,2016-06-05
1847261,westlands,2 BR,Entire Home,19700,0.047,5,60,5,Tribeca,2019-05-04
1847389,parklands,2 BR,Entire Home,13600,0.877,4.6,29,3,Carroll Gardens,2019-06-30
1847434,lavington,1 BR,Entire Home,11800,0.016,5,108,4,Bedford-Stuyvesant,2019-06-17
1850695,lavington,1 BR,Entire Home,9500,0,4.1,4,4,Morningside Heights,2017-10-06
1851767,lavington,3 BR,Entire Home,27200,0.416,5,181,4,Bedford-Stuyvesant,2019-06-28
1851926,lavington,1 BR,Entire Home,7500,0.23,5,134,4,Bedford-Stuyvesant,2019-06-21
1853765,langata,3 BR,Entire Home,39900,0,4,0,2,Upper East Side,
1855846,langata,1 BR,Entire Home,10900,0.288,4.5,29,2,Harlem,2019-05-18
1856027,lavington,Studio,Private Room,7500,0.97,5,97,4,East Village,2019-06-24
1856261,karen,Studio,Private Room,7400,0.134,5,61,5,Hell's Kitchen,2019-06-25
1856627,south-c,1 BR,Private Room,12100,0.016,4,0,1,Crown Heights,
1856803,lavington,2 BR,Entire Home,17700,0,4.2,10,4,East Village,2016-09-07
1856914,langata,2 BR,Entire Home,17400,0,4.1,6,2,Upper East Side,2015-07-13
1859901,lavington,1 BR,Entire Home,11800,0.485,4.8,43,4,East Village,2018-12-30
1860838,muthaiga,Studio,Private Room,3600,0.477,5,79,5,Washington Heights,2019-06-23
1861281,lavington,1 BR,Private Room,133900,0,4,0,4,East Village,
1861493,kilimani,3 BR,Entire Home,23600,0.992,4.7,38,4,Upper West Side,2018-01-01
1863930,lavington,1 BR,Entire Home,9500,0,5,93,4,Bedford-Stuyvesant,2018-04-29
1864061,karen,3 BR,Entire Home,43000,0.781,4.7,42,5,Hell's Kitchen,2019-05-25
1864757,langata,3 BR,Entire Home,43500,0.425,4.8,46,2,Upper East Side,2019-05-27
1865336,westlands,Studio,Private Room,7200,0.726,5,220,5,Williamsburg,2019-06-21
1865884,langata,1 BR,Entire Home,10100,0,4,0,2,Harlem,
1866051,lavington,2 BR,Entire Home,15800,0,4,2,4,Chelsea,2016-03-13
1869202,runda,1 BR,Entire Home,8200,0,4.3,19,5,Midtown,2016-02-20
1869432,kileleshwa,2 BR,Entire Home,16500,0.274,4.1,7,4,SoHo,2018-01-01
1869467,parklands,2 BR,Entire Home,18200,0.455,4.2,14,3,Carroll Gardens,2019-05-27
1869685,lavington,1 BR,Entire Home,7100,0.175,4.3,8,4,Bedford-Stuyvesant,2019-05-10
1870228,kilimani,Studio,Private Room,5800,0.016,5,97,4,Long Island City,2019-06-09
1871261,lavington,Studio,Private Room,7100,0,4.1,4,4,Chelsea,2015-12-28
1871311,karen,2 BR,Entire Home,16400,0.945,4.1,6,5,Hell's Kitchen,2019-06-09
1872838,south-c,1 BR,Entire Home,6500,0,4.8,46,1,Crown Heights,2019-02-26
1873531,south-c,1 BR,Entire Home,10100,0,4,0,1,Lower East Side,
1876811,gigiri,2 BR,Entire Home,16300,0.584,5,240,5,Gramercy,2019-07-02
1876969,lavington,1 BR,Entire Home,11800,0,4,0,4,Bedford-Stuyvesant,
1877255,langata,Studio,Private Room,6200,0.704,5,134,2,Upper East Side,2019-06-18
1878642,ngong-road,2 BR,Entire Home,14800,0.786,4.5,31,3,Murray Hill,2019-07-01
1878692,parklands,2 BR,Entire Home,13100,0.605,5,143,3,Greenwich Village,2019-06-26
1878965,langata,2 BR,Entire Home,11500,0.052,4.1,5,2,Greenpoint,2019-01-01
1880539,westlands,Studio,Private Room,7000,0.663,5,92,5,Williamsburg,2019-06-28
1881556,lavington,1 BR,Entire Home,9500,0.351,5,207,4,Bedford-Stuyvesant,2019-06-23
1881586,runda,2 BR,Entire Home,18400,0,4,1,5,Midtown,2018-01-01
1881801,westlands,2 BR,Entire Home,14300,0.704,5,111,5,Williamsburg,2019-06-23
1881846,runda,Studio,Private Room,10600,0.195,5,128,5,Midtown,2019-05-28
1884398,muthaiga,2 BR,Entire Home,20400,0.005,4,0,5,West Village,
1885385,runda,Studio,Private Room,3100,0.044,5,72,5,Canarsie,2018-03-16
1885714,lavington,Studio,Private Room,4200,0.145,4.7,38,4,Bushwick,2019-05-25
1885826,karen,Studio,Private Room,10200,0.219,5,108,5,Hell's Kitchen,2019-06-23
1886240,kileleshwa,2 BR,Entire Home,19300,0,4,0,4,SoHo,
1886294,south-b,1 BR,Entire Home,10900,0,4,0,2,DUMBO,
1886978,runda,Studio,Private Room,2600,0.575,5,85,5,Canarsie,2019-06-16
1887291,karen,2 BR,Entire Home,13100,0.485,5,158,5,Hell's Kitchen,2019-06-15
1887489,kileleshwa,2 BR,Entire Home,13800,0,4,0,4,Prospect-Lefferts Gardens,
1887874,westlands,Studio,Private Room,3300,0.093,4,0,5,Williamsburg,
1888006,lavington,Studio,Private Room,4600,0.041,5,236,4,Bushwick,2019-06-24
1890851,lavington,1 BR,Entire Home,11700,0.027,4.4,20,4,Bedford-Stuyvesant,2019-06-09
1891017,lavington,2 BR,Entire Home,15800,0,4.6,35,4,Chelsea,2016-08-22
1891118,lavington,1 BR,Entire Home,7900,0,4.2,10,4,Bedford-Stuyvesant,2017-06-06
1891274,lavington,Studio,Private Room,3900,0,4.1,6,4,Bedford-Stuyvesant,2017-10-24
1891798,lavington,1 BR,Entire Home,7600,0.819,5,44,4,Bedford-Stuyvesant,2018-12-31
1892319,lavington,Studio,Private Room,6600,0.148,5,143,4,Chelsea,2019-05-04
1893225,upperhill,3 BR,Entire Home,20800,0.438,4.3,19,3,Prospect Heights,2018-08-07
