date,neighborhood,occupancy,booking_count
2016-02-09,thika-road,0.37,41
2016-02-10,westlands,0.574,65
2016-02-10,kilimani,0.45,61
2016-02-10,karen,0.457,65
2016-02-10,lavington,0.863,61
2016-02-10,langata,0.631,53
2016-02-10,gigiri,0.362,65
2016-02-10,parklands,0.383,57
2016-02-10,upperhill,0.332,57
2016-02-10,kileleshwa,0.437,61
2016-02-10,runda,0.403,65
2016-02-10,muthaiga,0.556,65
2016-02-10,south-b,0.361,53
2016-02-10,south-c,0.457,49
2016-02-10,ngong-road,0.352,57
2016-02-10,thika-road,0.387,49
2016-02-11,westlands,0.609,72
2016-02-11,kilimani,0.475,68
2016-02-11,karen,0.476,72
2016-02-11,lavington,0.929,68
2016-02-11,langata,0.672,59
2016-02-11,gigiri,0.374,72
2016-02-11,parklands,0.396,63
2016-02-11,upperhill,0.341,63
2016-02-11,kileleshwa,0.453,68
2016-02-11,runda,0.421,72
2016-02-11,muthaiga,0.587,72
2016-02-11,south-b,0.37,59
2016-02-11,south-c,0.48,55
2016-02-11,ngong-road,0.364,63
2016-02-11,thika-road,0.397,55
2016-02-12,westlands,0.98,154
2016-02-12,kilimani,0.848,145
2016-02-12,karen,0.79,154
2016-02-12,lavington,0.98,145
2016-02-12,langata,0.98,126
2016-02-12,gigiri,0.603,154
2016-02-12,parklands,0.635,136
2016-02-12,upperhill,0.536,136
2016-02-12,kileleshwa,0.729,145
2016-02-12,runda,0.724,154
2016-02-12,muthaiga,0.98,154
2016-02-12,south-b,0.575,126
2016-02-12,south-c,0.833,117
2016-02-12,ngong-road,0.593,136
2016-02-12,thika-road,0.607,117
2016-02-13,westlands,0.98,152
2016-02-13,kilimani,0.841,143
2016-02-13,karen,0.784,152
2016-02-13,lavington,0.98,143
2016-02-13,langata,0.98,125
2016-02-13,gigiri,0.6,152
2016-02-13,parklands,0.632,134
2016-02-13,upperhill,0.534,134
2016-02-13,kileleshwa,0.725,143
2016-02-13,runda,0.719,152
2016-02-13,muthaiga,0.98,152
2016-02-13,south-b,0.572,125
2016-02-13,south-c,0.827,116
2016-02-13,ngong-road,0.59,134
2016-02-13,thika-road,0.604,116
2016-02-14,westlands,0.719,76
2016-02-14,kilimani,0.578,71
2016-02-14,karen,0.577,76
2016-02-14,lavington,0.98,71
2016-02-14,langata,0.785,62
2016-02-14,gigiri,0.471,76
2016-02-14,parklands,0.493,67
2016-02-14,upperhill,0.436,67
2016-02-14,kileleshwa,0.552,71
2016-02-14,runda,0.521,76
2016-02-14,muthaiga,0.695,76
2016-02-14,south-b,0.466,62
2016-02-14,south-c,0.582,58
2016-02-14,ngong-road,0.46,67
2016-02-14,thika-road,0.493,58
2016-02-15,westlands,0.614,73
2016-02-15,kilimani,0.478,69
2016-02-15,karen,0.479,73
2016-02-15,lavington,0.938,69
2016-02-15,langata,0.678,60
2016-02-15,gigiri,0.376,73
2016-02-15,parklands,0.397,64
2016-02-15,upperhill,0.343,64
2016-02-15,kileleshwa,0.455,69
2016-02-15,runda,0.424,73
2016-02-15,muthaiga,0.592,73
2016-02-15,south-b,0.372,60
2016-02-15,south-c,0.483,55
2016-02-15,ngong-road,0.365,64
2016-02-15,thika-road,0.398,55
2016-02-16,westlands,0.599,70
2016-02-16,kilimani,0.468,66
2016-02-16,karen,0.471,70
2016-02-16,lavington,0.91,66
2016-02-16,langata,0.66,57
2016-02-16,gigiri,0.371,70
2016-02-16,parklands,0.392,62
2016-02-16,upperhill,0.339,62
2016-02-16,kileleshwa,0.449,66
2016-02-16,runda,0.416,70
2016-02-16,muthaiga,0.578,70
2016-02-16,south-b,0.368,57
2016-02-16,south-c,0.473,53
2016-02-16,ngong-road,0.36,62
2016-02-16,thika-road,0.394,53
2016-02-17,westlands,0.619,74
2016-02-17,kilimani,0.481,70
2016-02-17,karen,0.482,74
2016-02-17,lavington,0.947,70
2016-02-17,langata,0.684,61
2016-02-17,gigiri,0.378,74
2016-02-17,parklands,0.399,65
2016-02-17,upperhill,0.344,65
2016-02-17,kileleshwa,0.458,70
2016-02-17,runda,0.426,74
2016-02-17,muthaiga,0.596,74
2016-02-17,south-b,0.373,61
2016-02-17,south-c,0.486,56
2016-02-17,ngong-road,0.367,65
2016-02-17,thika-road,0.4,56
2016-02-18,westlands,0.599,70
2016-02-18,kilimani,0.468,66
2016-02-18,karen,0.471,70
2016-02-18,lavington,0.91,66
2016-02-18,langata,0.66,57
2016-02-18,gigiri,0.371,70
2016-02-18,parklands,0.392,62
2016-02-18,upperhill,0.339,62
2016-02-18,kileleshwa,0.449,66
2016-02-18,runda,0.416,70
2016-02-18,muthaiga,0.578,70
2016-02-18,south-b,0.368,57
2016-02-18,south-c,0.473,53
2016-02-18,ngong-road,0.36,62
2016-02-18,thika-road,0.394,53
2016-02-19,westlands,0.98,154
2016-02-19,kilimani,0.848,145
2016-02-19,karen,0.79,154
2016-02-19,lavington,0.98,145
2016-02-19,langata,0.98,126
2016-02-19,gigiri,0.603,154
2016-02-19,parklands,0.635,136
2016-02-19,upperhill,0.536,136
2016-02-19,kileleshwa,0.729,145
2016-02-19,runda,0.724,154
2016-02-19,muthaiga,0.98,154
2016-02-19,south-b,0.575,126
2016-02-19,south-c,0.833,117
2016-02-19,ngong-road,0.593,136
2016-02-19,thika-road,0.607,117
2016-02-20,westlands,0.78,88
2016-02-20,kilimani,0.62,83
2016-02-20,karen,0.61,88
2016-02-20,lavington,0.98,83
2016-02-20,langata,0.856,72
2016-02-20,gigiri,0.491,88
2016-02-20,parklands,0.515,77
2016-02-20,upperhill,0.452,77
2016-02-20,kileleshwa,0.579,83
2016-02-20,runda,0.553,88
2016-02-20,muthaiga,0.749,88
2016-02-20,south-b,0.483,72
2016-02-20,south-c,0.621,67
2016-02-20,ngong-road,0.481,77
2016-02-20,thika-road,0.51,67
2016-02-21,westlands,0.592,51
2016-02-21,kilimani,0.492,48
2016-02-21,karen,0.509,51
2016-02-21,lavington,0.822,48
2016-02-21,langata,0.639,42
2016-02-21,gigiri,0.429,51
2016-02-21,parklands,0.447,45
2016-02-21,upperhill,0.405,45
2016-02-21,kileleshwa,0.496,48
2016-02-21,runda,0.457,51
2016-02-21,muthaiga,0.583,51
2016-02-21,south-b,0.431,42
2016-02-21,south-c,0.502,39
2016-02-21,ngong-road,0.418,45
2016-02-21,thika-road,0.456,39
2016-02-22,westlands,0.705,91
2016-02-22,kilimani,0.54,86
2016-02-22,karen,0.528,91
2016-02-22,lavington,0.98,86
2016-02-22,langata,0.783,75
2016-02-22,gigiri,0.407,91
2016-02-22,parklands,0.43,80
2016-02-22,upperhill,0.366,80
2016-02-22,kileleshwa,0.496,86
2016-02-22,runda,0.47,91
2016-02-22,muthaiga,0.672,91
2016-02-22,south-b,0.397,75
2016-02-22,south-c,0.541,69
2016-02-22,ngong-road,0.396,80
2016-02-22,thika-road,0.425,69
2016-02-23,westlands,0.538,58
2016-02-23,kilimani,0.426,55
2016-02-23,karen,0.438,58
2016-02-23,lavington,0.797,55
2016-02-23,langata,0.59,48
2016-02-23,gigiri,0.351,58
2016-02-23,parklands,0.37,51
2016-02-23,upperhill,0.323,51
2016-02-23,kileleshwa,0.421,55
2016-02-23,runda,0.385,58
2016-02-23,muthaiga,0.525,58
2016-02-23,south-b,0.351,48
2016-02-23,south-c,0.435,44
2016-02-23,ngong-road,0.34,51
2016-02-23,thika-road,0.376,44
2016-02-24,westlands,0.594,69
2016-02-24,kilimani,0.464,65
2016-02-24,karen,0.468,69
2016-02-24,lavington,0.901,65
2016-02-24,langata,0.654,57
2016-02-24,gigiri,0.369,69
2016-02-24,parklands,0.39,61
2016-02-24,upperhill,0.338,61
2016-02-24,kileleshwa,0.446,65
2016-02-24,runda,0.413,69
2016-02-24,muthaiga,0.574,69
2016-02-24,south-b,0.366,57
2016-02-24,south-c,0.47,52
2016-02-24,ngong-road,0.358,61
2016-02-24,thika-road,0.392,52
2016-02-25,westlands,0.721,94
2016-02-25,kilimani,0.551,88
2016-02-25,karen,0.536,94
2016-02-25,lavington,0.98,88
2016-02-25,langata,0.801,77
2016-02-25,gigiri,0.412,94
2016-02-25,parklands,0.436,83
2016-02-25,upperhill,0.369,83
2016-02-25,kileleshwa,0.503,88
2016-02-25,runda,0.478,94
2016-02-25,muthaiga,0.685,94
2016-02-25,south-b,0.401,77
2016-02-25,south-c,0.55,71
2016-02-25,ngong-road,0.401,83
2016-02-25,thika-road,0.429,71
2016-02-26,westlands,0.943,120
2016-02-26,kilimani,0.731,113
2016-02-26,karen,0.697,120
2016-02-26,lavington,0.98,113
2016-02-26,langata,0.98,98
2016-02-26,gigiri,0.546,120
2016-02-26,parklands,0.573,106
2016-02-26,upperhill,0.493,106
2016-02-26,kileleshwa,0.652,113
2016-02-26,runda,0.636,120
2016-02-26,muthaiga,0.892,120
2016-02-26,south-b,0.527,98
2016-02-26,south-c,0.724,91
2016-02-26,ngong-road,0.535,106
2016-02-26,thika-road,0.557,91
2016-02-27,westlands,0.98,167
2016-02-27,kilimani,0.893,157
2016-02-27,karen,0.825,167
2016-02-27,lavington,0.98,157
2016-02-27,langata,0.98,137
2016-02-27,gigiri,0.626,167
2016-02-27,parklands,0.659,147
2016-02-27,upperhill,0.553,147
2016-02-27,kileleshwa,0.759,157
2016-02-27,runda,0.757,167
2016-02-27,muthaiga,0.98,167
2016-02-27,south-b,0.593,137
2016-02-27,south-c,0.875,127
2016-02-27,ngong-road,0.615,147
2016-02-27,thika-road,0.626,127
2016-02-28,westlands,0.669,66
2016-02-28,kilimani,0.544,62
2016-02-28,karen,0.55,66
2016-02-28,lavington,0.962,62
2016-02-28,langata,0.727,54
2016-02-28,gigiri,0.454,66
2016-02-28,parklands,0.475,58
2016-02-28,upperhill,0.424,58
2016-02-28,kileleshwa,0.53,62
2016-02-28,runda,0.495,66
2016-02-28,muthaiga,0.65,66
2016-02-28,south-b,0.452,54
2016-02-28,south-c,0.55,50
2016-02-28,ngong-road,0.443,58
2016-02-28,thika-road,0.478,50
2016-02-29,westlands,0.533,57
2016-02-29,kilimani,0.423,54
2016-02-29,karen,0.436,57
2016-02-29,lavington,0.788,54
2016-02-29,langata,0.584,47
2016-02-29,gigiri,0.349,57
2016-02-29,parklands,0.368,50
2016-02-29,upperhill,0.322,50
2016-02-29,kileleshwa,0.419,54
2016-02-29,runda,0.382,57
2016-02-29,muthaiga,0.52,57
2016-02-29,south-b,0.35,47
2016-02-29,south-c,0.431,43
2016-02-29,ngong-road,0.338,50
2016-02-29,thika-road,0.375,43
2016-03-01,westlands,0.716,93
2016-03-01,kilimani,0.547,87
2016-03-01,karen,0.534,93
2016-03-01,lavington,0.98,87
2016-03-01,langata,0.795,76
2016-03-01,gigiri,0.41,93
2016-03-01,parklands,0.434,82
2016-03-01,upperhill,0.368,82
2016-03-01,kileleshwa,0.501,87
2016-03-01,runda,0.476,93
2016-03-01,muthaiga,0.681,93
2016-03-01,south-b,0.4,76
2016-03-01,south-c,0.547,71
2016-03-01,ngong-road,0.399,82
2016-03-01,thika-road,0.428,71
2016-03-02,westlands,0.837,117
2016-03-02,kilimani,0.63,110
2016-03-02,karen,0.599,117
2016-03-02,lavington,0.98,110
2016-03-02,langata,0.935,96
2016-03-02,gigiri,0.451,117
2016-03-02,parklands,0.478,103
2016-03-02,upperhill,0.399,103
2016-03-02,kileleshwa,0.555,110
2016-03-02,runda,0.538,117
2016-03-02,muthaiga,0.788,117
2016-03-02,south-b,0.433,96
2016-03-02,south-c,0.624,89
2016-03-02,ngong-road,0.44,103
2016-03-02,thika-road,0.463,89
2016-03-03,westlands,0.66,82
2016-03-03,kilimani,0.509,77
2016-03-03,karen,0.504,82
2016-03-03,lavington,0.98,77
2016-03-03,langata,0.73,67
2016-03-03,gigiri,0.391,82
2016-03-03,parklands,0.414,72
2016-03-03,upperhill,0.354,72
2016-03-03,kileleshwa,0.476,77
2016-03-03,runda,0.447,82
2016-03-03,muthaiga,0.632,82
2016-03-03,south-b,0.384,67
2016-03-03,south-c,0.512,62
2016-03-03,ngong-road,0.381,72
2016-03-03,thika-road,0.411,62
2016-03-04,westlands,0.98,133
2016-03-04,kilimani,0.776,125
2016-03-04,karen,0.733,133
2016-03-04,lavington,0.98,125
2016-03-04,langata,0.98,109
2016-03-04,gigiri,0.568,133
2016-03-04,parklands,0.597,117
2016-03-04,upperhill,0.509,117
2016-03-04,kileleshwa,0.681,125
2016-03-04,runda,0.669,133
2016-03-04,muthaiga,0.95,133
2016-03-04,south-b,0.545,109
2016-03-04,south-c,0.766,101
2016-03-04,ngong-road,0.557,117
2016-03-04,thika-road,0.576,101
2016-03-05,westlands,0.826,97
2016-03-05,kilimani,0.651,91
2016-03-05,karen,0.635,97
2016-03-05,lavington,0.98,91
2016-03-05,langata,0.908,80
2016-03-05,gigiri,0.507,97
2016-03-05,parklands,0.531,85
2016-03-05,upperhill,0.463,85
2016-03-05,kileleshwa,0.6,91
2016-03-05,runda,0.576,97
2016-03-05,muthaiga,0.789,97
2016-03-05,south-b,0.495,80
2016-03-05,south-c,0.65,74
2016-03-05,ngong-road,0.496,85
2016-03-05,thika-road,0.523,74
2016-03-06,westlands,0.628,58
2016-03-06,kilimani,0.516,55
2016-03-06,karen,0.528,58
2016-03-06,lavington,0.887,55
2016-03-06,langata,0.68,48
2016-03-06,gigiri,0.441,58
2016-03-06,parklands,0.46,51
2016-03-06,upperhill,0.413,51
2016-03-06,kileleshwa,0.511,55
2016-03-06,runda,0.475,58
2016-03-06,muthaiga,0.615,58
2016-03-06,south-b,0.441,48
2016-03-06,south-c,0.525,44
2016-03-06,ngong-road,0.43,51
2016-03-06,thika-road,0.466,44
2016-03-07,westlands,0.842,118
2016-03-07,kilimani,0.634,111
2016-03-07,karen,0.602,118
2016-03-07,lavington,0.98,111
2016-03-07,langata,0.941,97
2016-03-07,gigiri,0.452,118
2016-03-07,parklands,0.48,104
2016-03-07,upperhill,0.4,104
2016-03-07,kileleshwa,0.557,111
2016-03-07,runda,0.54,118
2016-03-07,muthaiga,0.793,118
2016-03-07,south-b,0.434,97
2016-03-07,south-c,0.628,90
2016-03-07,ngong-road,0.442,104
2016-03-07,thika-road,0.464,90
2016-03-08,westlands,0.756,101
2016-03-08,kilimani,0.575,95
2016-03-08,karen,0.555,101
2016-03-08,lavington,0.98,95
2016-03-08,langata,0.842,83
2016-03-08,gigiri,0.424,101
2016-03-08,parklands,0.448,89
2016-03-08,upperhill,0.378,89
2016-03-08,kileleshwa,0.519,95
2016-03-08,runda,0.496,101
2016-03-08,muthaiga,0.717,101
2016-03-08,south-b,0.411,83
2016-03-08,south-c,0.573,77
2016-03-08,ngong-road,0.413,89
2016-03-08,thika-road,0.439,77
2016-03-09,westlands,0.842,118
2016-03-09,kilimani,0.634,111
2016-03-09,karen,0.602,118
2016-03-09,lavington,0.98,111
2016-03-09,langata,0.941,97
2016-03-09,gigiri,0.452,118
2016-03-09,parklands,0.48,104
2016-03-09,upperhill,0.4,104
2016-03-09,kileleshwa,0.557,111
2016-03-09,runda,0.54,118
2016-03-09,muthaiga,0.793,118
2016-03-09,south-b,0.434,97
2016-03-09,south-c,0.628,90
2016-03-09,ngong-road,0.442,104
2016-03-09,thika-road,0.464,90
2016-03-10,westlands,0.67,84
2016-03-10,kilimani,0.516,79
2016-03-10,karen,0.509,84
2016-03-10,lavington,0.98,79
2016-03-10,langata,0.742,69
2016-03-10,gigiri,0.395,84
2016-03-10,parklands,0.417,74
2016-03-10,upperhill,0.357,74
2016-03-10,kileleshwa,0.48,79
2016-03-10,runda,0.452,84
2016-03-10,muthaiga,0.641,84
2016-03-10,south-b,0.387,69
2016-03-10,south-c,0.518,64
2016-03-10,ngong-road,0.384,74
2016-03-10,thika-road,0.414,64
2016-03-11,westlands,0.98,136
2016-03-11,kilimani,0.786,128
2016-03-11,karen,0.741,136
2016-03-11,lavington,0.98,128
2016-03-11,langata,0.98,112
2016-03-11,gigiri,0.573,136
2016-03-11,parklands,0.602,120
2016-03-11,upperhill,0.513,120
2016-03-11,kileleshwa,0.688,128
2016-03-11,runda,0.677,136
2016-03-11,muthaiga,0.963,136
2016-03-11,south-b,0.549,112
2016-03-11,south-c,0.776,103
2016-03-11,ngong-road,0.562,120
2016-03-11,thika-road,0.581,103
2016-03-12,westlands,0.851,102
2016-03-12,kilimani,0.668,96
2016-03-12,karen,0.648,102
2016-03-12,lavington,0.98,96
2016-03-12,langata,0.938,84
2016-03-12,gigiri,0.515,102
2016-03-12,parklands,0.54,90
2016-03-12,upperhill,0.47,90
2016-03-12,kileleshwa,0.611,96
2016-03-12,runda,0.589,102
2016-03-12,muthaiga,0.811,102
2016-03-12,south-b,0.502,84
2016-03-12,south-c,0.666,78
2016-03-12,ngong-road,0.505,90
2016-03-12,thika-road,0.531,78
2016-03-13,westlands,0.765,85
2016-03-13,kilimani,0.61,80
2016-03-13,karen,0.602,85
2016-03-13,lavington,0.98,80
2016-03-13,langata,0.838,70
2016-03-13,gigiri,0.486,85
2016-03-13,parklands,0.509,75
2016-03-13,upperhill,0.448,75
2016-03-13,kileleshwa,0.573,80
2016-03-13,runda,0.545,85
2016-03-13,muthaiga,0.735,85
2016-03-13,south-b,0.478,70
2016-03-13,south-c,0.611,65
2016-03-13,ngong-road,0.476,75
2016-03-13,thika-road,0.506,65
2016-03-14,westlands,0.761,102
2016-03-14,kilimani,0.578,96
2016-03-14,karen,0.558,102
2016-03-14,lavington,0.98,96
2016-03-14,langata,0.848,84
2016-03-14,gigiri,0.425,102
2016-03-14,parklands,0.45,90
2016-03-14,upperhill,0.38,90
2016-03-14,kileleshwa,0.521,96
2016-03-14,runda,0.499,102
2016-03-14,muthaiga,0.721,102
2016-03-14,south-b,0.412,84
2016-03-14,south-c,0.576,78
2016-03-14,ngong-road,0.415,90
2016-03-14,thika-road,0.441,78
2016-03-15,westlands,0.721,94
2016-03-15,kilimani,0.551,88
2016-03-15,karen,0.536,94
2016-03-15,lavington,0.98,88
2016-03-15,langata,0.801,77
2016-03-15,gigiri,0.412,94
2016-03-15,parklands,0.436,83
2016-03-15,upperhill,0.369,83
2016-03-15,kileleshwa,0.503,88
2016-03-15,runda,0.478,94
2016-03-15,muthaiga,0.685,94
2016-03-15,south-b,0.401,77
2016-03-15,south-c,0.55,71
2016-03-15,ngong-road,0.401,83
2016-03-15,thika-road,0.429,71
2016-03-16,westlands,0.751,100
2016-03-16,kilimani,0.571,94
2016-03-16,karen,0.553,100
2016-03-16,lavington,0.98,94
2016-03-16,langata,0.836,82
2016-03-16,gigiri,0.422,100
2016-03-16,parklands,0.447,88
2016-03-16,upperhill,0.377,88
2016-03-16,kileleshwa,0.517,94
2016-03-16,runda,0.494,100
2016-03-16,muthaiga,0.712,100
2016-03-16,south-b,0.409,82
2016-03-16,south-c,0.57,76
2016-03-16,ngong-road,0.411,88
2016-03-16,thika-road,0.438,76
2016-03-17,westlands,0.924,134
2016-03-17,kilimani,0.689,126
2016-03-17,karen,0.645,134
2016-03-17,lavington,0.98,126
2016-03-17,langata,0.98,110
2016-03-17,gigiri,0.48,134
2016-03-17,parklands,0.509,118
2016-03-17,upperhill,0.421,118
2016-03-17,kileleshwa,0.594,126
2016-03-17,runda,0.582,134
2016-03-17,muthaiga,0.864,134
2016-03-17,south-b,0.457,110
2016-03-17,south-c,0.679,102
2016-03-17,ngong-road,0.469,118
2016-03-17,thika-road,0.488,102
2016-03-18,westlands,0.902,112
2016-03-18,kilimani,0.703,105
2016-03-18,karen,0.675,112
2016-03-18,lavington,0.98,105
2016-03-18,langata,0.98,92
2016-03-18,gigiri,0.532,112
2016-03-18,parklands,0.559,99
2016-03-18,upperhill,0.482,99
2016-03-18,kileleshwa,0.634,105
2016-03-18,runda,0.615,112
2016-03-18,muthaiga,0.856,112
2016-03-18,south-b,0.516,92
2016-03-18,south-c,0.698,85
2016-03-18,ngong-road,0.522,99
2016-03-18,thika-road,0.545,85
2016-03-19,westlands,0.968,125
2016-03-19,kilimani,0.748,118
2016-03-19,karen,0.711,125
2016-03-19,lavington,0.98,118
2016-03-19,langata,0.98,103
2016-03-19,gigiri,0.554,125
2016-03-19,parklands,0.582,110
2016-03-19,upperhill,0.499,110
2016-03-19,kileleshwa,0.663,118
2016-03-19,runda,0.649,125
2016-03-19,muthaiga,0.914,125
2016-03-19,south-b,0.534,103
2016-03-19,south-c,0.74,95
2016-03-19,ngong-road,0.544,110
2016-03-19,thika-road,0.564,95
2016-03-20,westlands,0.98,135
2016-03-20,kilimani,0.783,127
2016-03-20,karen,0.738,135
2016-03-20,lavington,0.98,127
2016-03-20,langata,0.98,111
2016-03-20,gigiri,0.571,135
2016-03-20,parklands,0.601,119
2016-03-20,upperhill,0.512,119
2016-03-20,kileleshwa,0.686,127
2016-03-20,runda,0.674,135
2016-03-20,muthaiga,0.959,135
2016-03-20,south-b,0.548,111
2016-03-20,south-c,0.772,103
2016-03-20,ngong-road,0.561,119
2016-03-20,thika-road,0.579,103
2016-03-21,westlands,0.873,124
2016-03-21,kilimani,0.655,117
2016-03-21,karen,0.618,124
2016-03-21,lavington,0.98,117
2016-03-21,langata,0.976,102
2016-03-21,gigiri,0.463,124
2016-03-21,parklands,0.49,109
2016-03-21,upperhill,0.408,109
2016-03-21,kileleshwa,0.571,117
2016-03-21,runda,0.556,124
2016-03-21,muthaiga,0.82,124
2016-03-21,south-b,0.443,102
2016-03-21,south-c,0.647,94
2016-03-21,ngong-road,0.452,109
2016-03-21,thika-road,0.473,94
2016-03-22,westlands,0.7,90
2016-03-22,kilimani,0.537,85
2016-03-22,karen,0.525,90
2016-03-22,lavington,0.98,85
2016-03-22,langata,0.777,74
2016-03-22,gigiri,0.405,90
2016-03-22,parklands,0.428,79
2016-03-22,upperhill,0.364,79
2016-03-22,kileleshwa,0.494,85
2016-03-22,runda,0.468,90
2016-03-22,muthaiga,0.668,90
2016-03-22,south-b,0.395,74
2016-03-22,south-c,0.538,68
2016-03-22,ngong-road,0.394,79
2016-03-22,thika-road,0.423,68
2016-03-23,westlands,0.721,94
2016-03-23,kilimani,0.551,88
2016-03-23,karen,0.536,94
2016-03-23,lavington,0.98,88
2016-03-23,langata,0.801,77
2016-03-23,gigiri,0.412,94
2016-03-23,parklands,0.436,83
2016-03-23,upperhill,0.369,83
2016-03-23,kileleshwa,0.503,88
2016-03-23,runda,0.478,94
2016-03-23,muthaiga,0.685,94
2016-03-23,south-b,0.401,77
2016-03-23,south-c,0.55,71
2016-03-23,ngong-road,0.401,83
2016-03-23,thika-road,0.429,71
2016-03-24,westlands,0.98,184
2016-03-24,kilimani,0.862,173
2016-03-24,karen,0.782,184
2016-03-24,lavington,0.98,173
2016-03-24,langata,0.98,151
2016-03-24,gigiri,0.564,184
2016-03-24,parklands,0.6,162
2016-03-24,upperhill,0.485,162
2016-03-24,kileleshwa,0.707,173
2016-03-24,runda,0.712,184
2016-03-24,muthaiga,0.98,184
2016-03-24,south-b,0.526,151
2016-03-24,south-c,0.84,140
2016-03-24,ngong-road,0.554,162
2016-03-24,thika-road,0.561,140
2016-03-25,westlands,0.861,104
2016-03-25,kilimani,0.675,98
2016-03-25,karen,0.654,104
2016-03-25,lavington,0.98,98
2016-03-25,langata,0.949,85
2016-03-25,gigiri,0.519,104
2016-03-25,parklands,0.544,92
2016-03-25,upperhill,0.472,92
2016-03-25,kileleshwa,0.616,98
2016-03-25,runda,0.594,104
2016-03-25,muthaiga,0.82,104
2016-03-25,south-b,0.505,85
2016-03-25,south-c,0.673,79
2016-03-25,ngong-road,0.508,92
2016-03-25,thika-road,0.534,79
2016-03-26,westlands,0.633,59
2016-03-26,kilimani,0.52,55
2016-03-26,karen,0.531,59
2016-03-26,lavington,0.897,55
2016-03-26,langata,0.686,48
2016-03-26,gigiri,0.442,59
2016-03-26,parklands,0.462,52
2016-03-26,upperhill,0.415,52
2016-03-26,kileleshwa,0.514,55
2016-03-26,runda,0.477,59
2016-03-26,muthaiga,0.619,59
2016-03-26,south-b,0.442,48
2016-03-26,south-c,0.528,45
2016-03-26,ngong-road,0.431,52
2016-03-26,thika-road,0.468,45
2016-03-27,westlands,0.729,78
2016-03-27,kilimani,0.585,73
2016-03-27,karen,0.583,78
2016-03-27,lavington,0.98,73
2016-03-27,langata,0.797,64
2016-03-27,gigiri,0.474,78
2016-03-27,parklands,0.496,69
2016-03-27,upperhill,0.439,69
2016-03-27,kileleshwa,0.557,73
2016-03-27,runda,0.527,78
2016-03-27,muthaiga,0.704,78
2016-03-27,south-b,0.469,64
2016-03-27,south-c,0.589,59
2016-03-27,ngong-road,0.464,69
2016-03-27,thika-road,0.496,59
2016-03-28,westlands,0.893,128
2016-03-28,kilimani,0.668,120
2016-03-28,karen,0.629,128
2016-03-28,lavington,0.98,120
2016-03-28,langata,0.98,105
2016-03-28,gigiri,0.469,128
2016-03-28,parklands,0.498,113
2016-03-28,upperhill,0.413,113
2016-03-28,kileleshwa,0.58,120
2016-03-28,runda,0.566,128
2016-03-28,muthaiga,0.837,128
2016-03-28,south-b,0.448,105
2016-03-28,south-c,0.66,97
2016-03-28,ngong-road,0.459,113
2016-03-28,thika-road,0.479,97
2016-03-29,westlands,0.741,98
2016-03-29,kilimani,0.565,92
2016-03-29,karen,0.547,98
2016-03-29,lavington,0.98,92
2016-03-29,langata,0.824,80
2016-03-29,gigiri,0.418,98
2016-03-29,parklands,0.443,86
2016-03-29,upperhill,0.375,86
2016-03-29,kileleshwa,0.512,92
2016-03-29,runda,0.488,98
2016-03-29,muthaiga,0.703,98
2016-03-29,south-b,0.407,80
2016-03-29,south-c,0.563,74
2016-03-29,ngong-road,0.408,86
2016-03-29,thika-road,0.435,74
2016-03-30,westlands,0.746,99
2016-03-30,kilimani,0.568,93
2016-03-30,karen,0.55,99
2016-03-30,lavington,0.98,93
2016-03-30,langata,0.83,81
2016-03-30,gigiri,0.42,99
2016-03-30,parklands,0.445,87
2016-03-30,upperhill,0.376,87
2016-03-30,kileleshwa,0.514,93
2016-03-30,runda,0.491,99
2016-03-30,muthaiga,0.708,99
2016-03-30,south-b,0.408,81
2016-03-30,south-c,0.566,75
2016-03-30,ngong-road,0.409,87
2016-03-30,thika-road,0.436,75
2016-03-31,westlands,0.98,163
2016-03-31,kilimani,0.79,153
2016-03-31,karen,0.724,163
2016-03-31,lavington,0.98,153
2016-03-31,langata,0.98,134
2016-03-31,gigiri,0.529,163
